Season,Episode,Character1,Character2,Dialogue
1,14,CORNWELL,COMPUTER,"I would congratulate you, Lieutenant, but I'm afraid the work has just begun. Forty seven percent. Fifty two percent."
1,14,COMPUTER,BURNHAM,Forty seven percent. Fifty two percent. I don't know where to start.
1,14,BURNHAM,CORNWELL,Ash. It's not easy letting you go. The mycelial bloom was successful. A spore harvest is underway.
1,14,CORNWELL,GEORGIOU,"Open a shipwide channel. We have all mourned the enormous loss of life due to this war. The acts of violence committed against us are the acts of a foe without reason, without honour. And they will not stop coming after us in the hopes of destroying everything that we hold dear. These are desperate times, and they call on us to do more than merely protect our people, defend our borders. I stand before you with a mission. At 2100 hours, the USS Discovery will jump for the Klingon homeworld in order to map its surface and isolate vulnerabilities and military targets. This brave team will be the first to visit this inhospitable planet since Captain Archer and the crew of the Enterprise NX-01 nearly 100 years ago. So allow me to introduce you to the person who will chart your course to Qo'noS. Captain Philippa Georgiou. Thank you."
1,14,GEORGIOU,CORNWELL,"Thank you. Though long presumed dead, Captain Georgiou was recently rescued in a highly classified raid of a Klingon prison vessel. She was transported aboard Discovery with my personal retinue. The mission to Qo'noS is a perilous expedition, and Starfleet is confident that Captain Georgiou is uniquely qualified to get you there and to do what needs to be done."
1,14,CORNWELL,GEORGIOU,"Though long presumed dead, Captain Georgiou was recently rescued in a highly classified raid of a Klingon prison vessel. She was transported aboard Discovery with my personal retinue. The mission to Qo'noS is a perilous expedition, and Starfleet is confident that Captain Georgiou is uniquely qualified to get you there and to do what needs to be done. Specialist Burnham, I trust that this will be an auspicious reunion, despite our history. Now take your station."
1,14,GEORGIOU,BURNHAM,"Specialist Burnham, I trust that this will be an auspicious reunion, despite our history. Now take your station. Yes, Captain."
1,15,GEORGIOU,DETMER,"Status, helm? Bearing 94 mark 21, 12 light-years from Klingon homeworld"
1,15,DETMER,GEORGIOU,"Bearing 94 mark 21, 12 light-years from Klingon homeworld Do not show respect by referring to that green dot as homeworld. Klingons are animals, and they don't have homes. Call it Qo'noS, or the enemy planet. Ops?"
1,15,GEORGIOU,OWOSEKUN,"Do not show respect by referring to that green dot as homeworld. Klingons are animals, and they don't have homes. Call it Qo'noS, or the enemy planet. Ops? Shields holding at 100%. Our scans show"
1,15,OWOSEKUN,GEORGIOU,Shields holding at 100%. Our scans show I have little interest in what we're scanning. I care what's scanning us. Communications?
1,15,GEORGIOU,BURNHAM,My favorite way to run. (sotto) The Federation put her here.
1,15,BURNHAM,GEORGIOU,(sotto) The Federation put her here. Burnham. I did not give you permission to leave your station.
1,15,GEORGIOU,BURNHAM,"Hmm. I don't know about that. Where are you from, Captain? That saying about Kelpiens is so apt, having experienced it firsthand. I wonder where it originated."
1,15,BURNHAM,GEORGIOU,"Where are you from, Captain? That saying about Kelpiens is so apt, having experienced it firsthand. I wonder where it originated. Don't be silly, Michael. You know I grew up in Malaysia."
1,15,GEORGIOU,BURNHAM,"Don't be silly, Michael. You know I grew up in Malaysia. But where, exactly? I went there with you once, but I can't remember the name."
1,15,BURNHAM,GEORGIOU,"But where, exactly? I went there with you once, but I can't remember the name. Pulau Langkawi."
1,15,GEORGIOU,BURNHAM,Pulau Langkawi. Right. Those beautiful beaches.
1,15,BURNHAM,GEORGIOU,Right. Those beautiful beaches. Indeed. Let's take a walk.
1,15,GEORGIOU,BURNHAM,"Try to expose me again and I'll lock you in the brig. If Starfleet recruited a Terran to lead the mission, they are desperate."
1,15,BURNHAM,GEORGIOU,"If Starfleet recruited a Terran to lead the mission, they are desperate. The Federation had a problem. I offered them a solution in exchange for my freedom. And what's so bad about desperation? You were desperate when you begged me to reveal how my Empire beat the Klingons. You instigate valiantly, then second-guess. I've now read about your actions on the eve of the war. You know your problem? No follow-through. You should have killed my counterpart in her Ready room, attacked the Klingons, and then been a hero."
1,15,GEORGIOU,BURNHAM,"The Federation had a problem. I offered them a solution in exchange for my freedom. And what's so bad about desperation? You were desperate when you begged me to reveal how my Empire beat the Klingons. You instigate valiantly, then second-guess. I've now read about your actions on the eve of the war. You know your problem? No follow-through. You should have killed my counterpart in her Ready room, attacked the Klingons, and then been a hero. (grabbing Georgiou's arm) Tell me the real plan."
1,15,BURNHAM,GEORGIOU,(grabbing Georgiou's arm) Tell me the real plan. Never do that again. Your Federation is losing. (Burnham lets go) The Klingon armada is already headed toward your homeworld. My knowledge is giving you a fighting chance. Are you with me or against me?
1,15,GEORGIOU,BURNHAM,"Never do that again. Your Federation is losing. (Burnham lets go) The Klingon armada is already headed toward your homeworld. My knowledge is giving you a fighting chance. Are you with me or against me? With you, Captain."
1,15,BURNHAM,L'RELL,"With you, Captain. You? How? Our Lord pierced your heart. House T'Kuvma feasted on your flesh."
1,15,L'RELL,GEORGIOU,You? How? Our Lord pierced your heart. House T'Kuvma feasted on your flesh. You have the wrong Philippa Georgiou.
1,15,GEORGIOU,L'RELL,"You have the wrong Philippa Georgiou. Either way, I can tell you require seasoning."
1,15,L'RELL,GEORGIOU,"My home. There are seven chimneys on Qo'noS which lead into a dormant volcano system. Of these, which is the best for a landing party to reach on foot?"
1,15,GEORGIOU,L'RELL,"There are seven chimneys on Qo'noS which lead into a dormant volcano system. Of these, which is the best for a landing party to reach on foot? I will tell you nothing. This war ends when we crush you, united under T'Kuvma's call."
1,15,L'RELL,BURNHAM,"I will tell you nothing. This war ends when we crush you, united under T'Kuvma's call. This war may rage on, but your war, your great dream of Klingon unification? It's already lost."
1,15,BURNHAM,L'RELL,"This war may rage on, but your war, your great dream of Klingon unification? It's already lost. (Klingonaase) Go to hell, very small human."
1,15,L'RELL,GEORGIOU,"(Klingonaase) Go to hell, very small human. You both talk too much."
1,15,GEORGIOU,BURNHAM,You both talk too much. No!
1,15,BURNHAM,GEORGIOU,No! Reactivate containment field. Control to my voice. (hits L'Rell) Tell me where my party should land.
1,15,GEORGIOU,L'RELL,Reactivate containment field. Control to my voice. (hits L'Rell) Tell me where my party should land. You have already lost.
1,15,L'RELL,BURNHAM,You have already lost. Enough! There's another way.
1,15,BURNHAM,GEORGIOU,"Enough! There's another way. Admiral Cornwell briefed me on this half-breed. I can see, from a strategic standpoint, its value as a weapon, but as it's Klingon, it has been neutered. It is benign, useless to them, yet tarnished to the Federation, so what good is it to either side?"
1,15,GEORGIOU,BURNHAM,"What do you know about the surface of Qo'noS? The plan is to use a drone with rock-penetrating surveillance systems to map the surface and identify military targets, in preparation for a future full-scale attack. Unfortunately, the cave Discovery will hide in isn't connected to the planet's dormant volcanoes. In order for the mapping drone to work, it has to be introduced into one of these. As you're aware, information regarding Qo'noS is virtually non-existent. We're depending on black market surveys acquired by the Vulcans over a century ago."
1,15,BURNHAM,GEORGIOU,"What's there now? In my world, the Orions are delinquents, pirates, slave traders."
1,15,GEORGIOU,BURNHAM,"In my world, the Orions are delinquents, pirates, slave traders. It's not much different in ours."
1,15,BURNHAM,GEORGIOU,"No. I looked over the crew manifest. There's somebody else I want with us. Enter. (door opens) I am so pleased to see you, Tilly."
1,15,GEORGIOU,TILLY,"I looked over the crew manifest. There's somebody else I want with us. Enter. (door opens) I am so pleased to see you, Tilly. Thank you. I have heard and read so much about you. Michael can attest, I'm always asking about Captain Georgiou."
1,15,TILLY,GEORGIOU,"Thank you. I have heard and read so much about you. Michael can attest, I'm always asking about Captain Georgiou. Seeing your face reminds me of the great fun the two of us had, subjugating the Betazoids, Wiping out Mintaka III."
1,15,GEORGIOU,TILLY,"Seeing your face reminds me of the great fun the two of us had, subjugating the Betazoids, Wiping out Mintaka III. Oh, she's not"
1,15,TILLY,BURNHAM,So she's from Mmm.
1,15,BURNHAM,TILLY,Mmm. You're the Terran Emperor.
1,15,TILLY,BURNHAM,You're the Terran Emperor. Don't do that.
1,15,BURNHAM,GEORGIOU,"Don't do that. You look so much like her. Younger, maybe. But all that killing ages a person."
1,15,GEORGIOU,TILLY,"You look so much like her. Younger, maybe. But all that killing ages a person. I know. What is happening?"
1,15,TILLY,BURNHAM,"I know. What is happening? She requested you, for the landing party."
1,15,BURNHAM,TILLY,"She requested you, for the landing party. Oh. But just so you're clear, I am not the same person I was in your universe."
1,15,TILLY,GEORGIOU,"Oh. But just so you're clear, I am not the same person I was in your universe. Don't be so sure, Killy. You will have the honour of carrying the mapping drone. Go to quarters. Dress as lowlifes. We need items to trade so as to seem legitimate. Gabriel must have found something interesting lying around in this universe."
1,15,GEORGIOU,BURNHAM,"Don't be so sure, Killy. You will have the honour of carrying the mapping drone. Go to quarters. Dress as lowlifes. We need items to trade so as to seem legitimate. Gabriel must have found something interesting lying around in this universe. You don't need to worry about me."
1,15,BURNHAM,AIRIAM,"You don't need to worry about me. Aye, Captain."
1,15,AIRIAM,COMPUTER,"Aye, Captain. Black alert. Black alert."
1,15,COMPUTER,OWOSEKUN,Black alert. Black alert. Shields holding.
